Date,Open,Close,High,Low,Volume,Adj Close
2024-04-15,18143.25,17706.830078125,18152.080078125,17676.349609375,4910550000,17706.830078125
2024-04-16,17691.44921875,17713.66015625,17817.73046875,17660.890625,5001860000,17713.66015625
2024-04-17,17785.8203125,17493.619140625,17788.5390625,17459.5703125,4991470000,17493.619140625
2024-04-18,17514.76953125,17394.310546875,17590.810546875,17376.490234375,4932540000,17394.310546875
2024-04-19,17334.7109375,17037.650390625,17362.279296875,16973.939453125,5316010000,17037.650390625
2024-04-22,17161.109375,17210.890625,17305.150390625,17010.25,4616730000,17210.890625
2024-04-23,17297.240234375,17471.470703125,17513.310546875,17277.25,4951670000,17471.470703125
2024-04-24,17613.66015625,17526.80078125,17653.66015625,17435.330078125,4735870000,17526.80078125
2024-04-25,17205.279296875,17430.5,17474.4609375,17172.419921875,4743640000,17430.5
2024-04-26,17566.220703125,17718.30078125,17772.779296875,17533.080078125,4694400000,17718.30078125
2024-04-29,17801.140625,17782.720703125,17820.0,17671.029296875,4972520000,17782.720703125
